Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
dbo,BankRTN,Bank RTN (Routing Transit Number) table,,ModifiedDate,datetime,Yes,,,None,,ModifiedDate,,,,,,,,,,,,Optional field,Nullable modification timestamp
dbo,BatchDirection,Batch Direction lookup table,,BatchDirectionId,int,No,,Primary key for batch direction,PK,PK_BatchDirection,BatchDirectionId,PRIMARY KEY CLUSTERED ([BatchDirectionId] ASC),,,,,,,PK_BatchDirection,BatchDirectionId,CLUSTERED,Yes,NOT NULL constraint enforced,Primary key with clustered index
dbo,BatchDirection,Batch Direction lookup table,,BatchDirectionName,varchar(50),No,,,NOT NULL,,BatchDirectionName,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required direction name
dbo,BatchDirection,Batch Direction lookup table,,BatchDirectionCode,varchar(50),No,,,NOT NULL,,BatchDirectionCode,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required direction code
dbo,BatchDirection,Batch Direction lookup table,,IsActive,bit,No,,,NOT NULL,,IsActive,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required active flag
dbo,BatchDirection,Batch Direction lookup table,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,CreatedBy,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required creator reference
dbo,BatchDirection,Batch Direction lookup table,,CreatedDate,datetime,No,,,NOT NULL,,CreatedDate,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required creation timestamp
dbo,BatchMethodType,Batch Method Type lookup table,,BatchMethodTypeId,int,No,,Primary key for batch method type,PK,PK_BatchMethodType,BatchMethodTypeId,PRIMARY KEY CLUSTERED ([BatchMethodTypeId] ASC),,,,,,,PK_BatchMethodType,BatchMethodTypeId,CLUSTERED,Yes,NOT NULL constraint enforced,Primary key with clustered index
dbo,BatchMethodType,Batch Method Type lookup table,,BatchMethodTypeName,varchar(50),No,,,NOT NULL,,BatchMethodTypeName,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required method type name
dbo,BatchMethodType,Batch Method Type lookup table,,BatchMethodTypeCode,varchar(50),No,,,NOT NULL,,BatchMethodTypeCode,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required method type code
dbo,BatchMethodType,Batch Method Type lookup table,,IsActive,bit,No,,,NOT NULL,,IsActive,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required active flag
dbo,BatchMethodType,Batch Method Type lookup table,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,CreatedBy,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required creator reference
dbo,BatchMethodType,Batch Method Type lookup table,,CreatedDate,datetime,No,,,NOT NULL,,CreatedDate,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required creation timestamp
dbo,BatchStatus,Batch Status lookup table,,BatchStatusId,int,No,,Primary key for batch status,PK,PK_BatchStatus,BatchStatusId,PRIMARY KEY CLUSTERED ([BatchStatusId] ASC),,,,,,,PK_BatchStatus,BatchStatusId,CLUSTERED,Yes,NOT NULL constraint enforced,Primary key with clustered index
dbo,BatchStatus,Batch Status lookup table,,BatchStatusName,varchar(50),No,,,NOT NULL,,BatchStatusName,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required status name
dbo,BatchStatus,Batch Status lookup table,,BatchStatusCode,varchar(50),No,,,NOT NULL,,BatchStatusCode,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required status code
dbo,BatchStatus,Batch Status lookup table,,IsActive,bit,No,,,NOT NULL,,IsActive,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required active flag
dbo,BatchStatus,Batch Status lookup table,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,CreatedBy,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required creator reference
dbo,BatchStatus,Batch Status lookup table,,CreatedDate,datetime,No,,,NOT NULL,,CreatedDate,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required creation timestamp
dbo,BillDistribution,Bill Distribution table for accounting distribution,,BillDistributionId,uniqueidentifier,No,,Primary key for bill distribution,PK,PK_BillDistribution_BillDistributionId,BillDistributionId,PRIMARY KEY CLUSTERED ([BillDistributionId] ASC),,,,,,,PK_BillDistribution_BillDistributionId,BillDistributionId,CLUSTERED,Yes,NOT NULL constraint enforced,Primary key with clustered index
dbo,BillDistribution,Bill Distribution table for accounting distribution,,BillId,uniqueidentifier,No,,,NOT NULL,,BillId,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required bill reference
dbo,BillDistribution,Bill Distribution table for accounting distribution,,CustomerId,uniqueidentifier,No,,,NOT NULL,,CustomerId,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required customer reference
dbo,BillDistribution,Bill Distribution table for accounting distribution,,EntityId,uniqueidentifier,No,,,NOT NULL,,EntityId,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required entity reference
dbo,BillDistribution,Bill Distribution table for accounting distribution,,ChartOfAccountsId,uniqueidentifier,No,,,NOT NULL,,ChartOfAccountsId,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required chart of accounts reference
dbo,BillDistribution,Bill Distribution table for accounting distribution,,LineNumber,int,No,,,NOT NULL,,LineNumber,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required line number
dbo,BillDistribution,Bill Distribution table for accounting distribution,,GlAccountNumber,nvarchar(50),No,,,NOT NULL,,GlAccountNumber,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required GL account number
dbo,BillDistribution,Bill Distribution table for accounting distribution,,GlAccountName,nvarchar(255),Yes,,,None,,GlAccountName,,,,,,,,,,,,Optional field,Nullable GL account name
dbo,BillDistribution,Bill Distribution table for accounting distribution,,LineItemDescription,nvarchar(1000),No,,,NOT NULL,,LineItemDescription,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required line item description
dbo,BillDistribution,Bill Distribution table for accounting distribution,,Amount,decimal(15,2),No,,,NOT NULL,,Amount,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required amount
dbo,BillDistribution,Bill Distribution table for accounting distribution,,Is1099Eligible,bit,No,,,NOT NULL,,Is1099Eligible,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required 1099 eligibility flag
dbo,BillDistribution,Bill Distribution table for accounting distribution,,DistributionType,nvarchar(20),No,,,NOT NULL,,DistributionType,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required distribution type
dbo,BillDistribution,Bill Distribution table for accounting distribution,,DistributionPercentage,decimal(5,2),Yes,,,None,,DistributionPercentage,,,,,,,,,,,,Optional field,Nullable distribution percentage
dbo,BillDistribution,Bill Distribution table for accounting distribution,,ParentBillId,uniqueidentifier,Yes,,,None,,ParentBillId,,,,,,,,,,,,Optional field,Nullable parent bill reference
dbo,BillDistribution,Bill Distribution table for accounting distribution,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,CreatedBy,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required creator reference
dbo,BillDistribution,Bill Distribution table for accounting distribution,,CreatedDate,datetime2(7),No,,,NOT NULL,,CreatedDate,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required creation timestamp
dbo,BillDistribution,Bill Distribution table for accounting distribution,,ModifiedBy,uniqueidentifier,Yes,,,None,,ModifiedBy,,,,,,,,,,,,Optional field,Nullable modifier reference
dbo,BillDistribution,Bill Distribution table for accounting distribution,,ModifiedDate,datetime2(7),Yes,,,None,,ModifiedDate,,,,,,,,,,,,Optional field,Nullable modification timestamp
dbo,BillDistribution,Bill Distribution table for accounting distribution,,IsActive,bit,No,,,NOT NULL,,IsActive,NOT NULL,,,,,,,,,,,NOT NULL constraint enforced,Required active flag
