Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,ApprovalStepId,uniqueidentifier,No,,,UK,UQ_ApprovalStepVerticalGroup_Order,"ApprovalStepId, ParentVerticalGroupId, VerticalOrder",UNIQUE NONCLUSTERED ([ApprovalStepId] ASC [ParentVerticalGroupId] ASC [VerticalOrder] ASC),,,,,,,UQ_ApprovalStepVerticalGroup_Order,"ApprovalStepId ASC, ParentVerticalGroupId ASC, VerticalOrder ASC",NONCLUSTERED,Yes,NOT NULL constraint; Unique Constraint,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,ParentVerticalGroupId,uniqueidentifier,Yes,,,UK,UQ_ApprovalStepVerticalGroup_Order,"ApprovalStepId, ParentVerticalGroupId, VerticalOrder",UNIQUE NONCLUSTERED ([ApprovalStepId] ASC [ParentVerticalGroupId] ASC [VerticalOrder] ASC),,,,,,,UQ_ApprovalStepVerticalGroup_Order,"ApprovalStepId ASC, ParentVerticalGroupId ASC, VerticalOrder ASC",NONCLUSTERED,Yes,Allows NULL values; Unique Constraint,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,VerticalGroupName,nvarchar(100),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,VerticalLogic,nvarchar(10),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,VerticalOrder,int,No,,,UK,UQ_ApprovalStepVerticalGroup_Order,"ApprovalStepId, ParentVerticalGroupId, VerticalOrder",UNIQUE NONCLUSTERED ([ApprovalStepId] ASC [ParentVerticalGroupId] ASC [VerticalOrder] ASC),,,,,,,UQ_ApprovalStepVerticalGroup_Order,"ApprovalStepId ASC, ParentVerticalGroupId ASC, VerticalOrder ASC",NONCLUSTERED,Yes,NOT NULL constraint; Unique Constraint,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,MinimumRequired,int,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,GroupLevel,int,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,IsActive,bit,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,CreatedBy,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,CreatedDate,datetime2(7),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalStepVerticalGroup,Object: Table [dbo].[ApprovalStepVerticalGroup] Script Date: 11/19/2025 9:13:21 PM,,ModifiedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalStepVerticalGroupMember,Object: Table [dbo].[ApprovalStepVerticalGroupMember] Script Date: 11/19/2025 9:13:21 PM,,VerticalGroupMemberId,uniqueidentifier,No,,,PK,PK_ApprovalStepVerticalGroupMember,VerticalGroupMemberId,PRIMARY KEY CLUSTERED ([VerticalGroupMemberId] ASC),,,,,,,PK_ApprovalStepVerticalGroupMember,VerticalGroupMemberId ASC,CLUSTERED,Yes,NOT NULL constraint; Primary Key,
dbo,ApprovalStepVerticalGroupMember,Object: Table [dbo].[ApprovalStepVerticalGroupMember] Script Date: 11/19/2025 9:13:21 PM,,VerticalGroupId,uniqueidentifier,No,,,UK,UQ_VerticalGroupMember_Unique,"VerticalGroupId, HorizontalGroupId",UNIQUE NONCLUSTERED ([VerticalGroupId] ASC [HorizontalGroupId] ASC),,,,,,,UQ_VerticalGroupMember_Unique,"VerticalGroupId ASC, HorizontalGroupId ASC",NONCLUSTERED,Yes,NOT NULL constraint; Unique Constraint,
dbo,ApprovalStepVerticalGroupMember,Object: Table [dbo].[ApprovalStepVerticalGroupMember] Script Date: 11/19/2025 9:13:21 PM,,HorizontalGroupId,uniqueidentifier,No,,,UK,UQ_VerticalGroupMember_Unique,"VerticalGroupId, HorizontalGroupId",UNIQUE NONCLUSTERED ([VerticalGroupId] ASC [HorizontalGroupId] ASC),,,,,,,UQ_VerticalGroupMember_Unique,"VerticalGroupId ASC, HorizontalGroupId ASC",NONCLUSTERED,Yes,NOT NULL constraint; Unique Constraint,
dbo,ApprovalStepVerticalGroupMember,Object: Table [dbo].[ApprovalStepVerticalGroupMember] Script Date: 11/19/2025 9:13:21 PM,,MemberOrder,int,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroupMember,Object: Table [dbo].[ApprovalStepVerticalGroupMember] Script Date: 11/19/2025 9:13:21 PM,,IsActive,bit,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroupMember,Object: Table [dbo].[ApprovalStepVerticalGroupMember] Script Date: 11/19/2025 9:13:21 PM,,CreatedBy,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroupMember,Object: Table [dbo].[ApprovalStepVerticalGroupMember] Script Date: 11/19/2025 9:13:21 PM,,CreatedDate,datetime2(7),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalStepVerticalGroupMember,Object: Table [dbo].[ApprovalStepVerticalGroupMember] Script Date: 11/19/2025 9:13:21 PM,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalStepVerticalGroupMember,Object: Table [dbo].[ApprovalStepVerticalGroupMember] Script Date: 11/19/2025 9:13:21 PM,,ModifiedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,TaskId,uniqueidentifier,No,,,PK,PK_ApprovalTask,TaskId,PRIMARY KEY CLUSTERED ([TaskId] ASC),,,,,,,PK_ApprovalTask,TaskId ASC,CLUSTERED,Yes,NOT NULL constraint; Primary Key,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,InstanceId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,StepId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,TaskGroupId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,AssignedToId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,OriginalAssigneeId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,AssignmentReason,nvarchar(255),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,Status,nvarchar(50),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,CreatedAt,datetime2(7),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,DueDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,CompletedAt,datetime2(7),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,CompletedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,Priority,int,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,TaskOrder,int,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,CanDelegate,bit,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,RequiresComment,bit,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,IsEscalated,bit,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,EscalationLevel,int,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,DataVersionSnapshot,int,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,TaskData,nvarchar(max),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,CreatedBy,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,CreatedDate,datetime2(7),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,ModifiedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,IsDelegatedTask,bit,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,DelegationActivationPeriodId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,OriginalUserId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,DelegationAssignedAt,datetime2(7),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ApprovalTask,Object: Table [dbo].[ApprovalTask] Script Date: 11/19/2025 9:13:21 PM,,StatusId,int,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ARConfig,Object: Table [dbo].[ARConfig] Script Date: 11/19/2025 9:13:21 PM,,ARConfigId,uniqueidentifier,No,,,PK,,ARConfigId,PRIMARY KEY CLUSTERED ([ARConfigId] ASC),,,,,,,,,CLUSTERED,Yes,NOT NULL constraint; Primary Key,
dbo,ARConfig,Object: Table [dbo].[ARConfig] Script Date: 11/19/2025 9:13:21 PM,,EntityId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ARConfig,Object: Table [dbo].[ARConfig] Script Date: 11/19/2025 9:13:21 PM,,CustomerId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ARConfig,Object: Table [dbo].[ARConfig] Script Date: 11/19/2025 9:13:21 PM,,ARAccrualChartOfAccountsId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ARConfig,Object: Table [dbo].[ARConfig] Script Date: 11/19/2025 9:13:21 PM,,IsActive,bit,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ARConfig,Object: Table [dbo].[ARConfig] Script Date: 11/19/2025 9:13:21 PM,,CreatedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ARConfig,Object: Table [dbo].[ARConfig] Script Date: 11/19/2025 9:13:21 PM,,CreatedDate,datetime,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ARConfig,Object: Table [dbo].[ARConfig] Script Date: 11/19/2025 9:13:21 PM,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,ARConfig,Object: Table [dbo].[ARConfig] Script Date: 11/19/2025 9:13:21 PM,,ModifiedDate,datetime,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,AuditLogOutboxId,bigint,No,IDENTITY(1,1),IDENTITY,PK,,AuditLogOutboxId,PRIMARY KEY CLUSTERED ([AuditLogOutboxId] ASC),,,,,,,,,CLUSTERED,Yes,NOT NULL constraint; Primary Key; Identity Column,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,CorrelationId,nvarchar(100),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,OperationId,nvarchar(250),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,OperationName,nvarchar(50),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,DatabaseName,nvarchar(100),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,TableName,nvarchar(100),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,FieldName,nvarchar(100),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,OldValue,nvarchar(250),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,NewValue,nvarchar(250),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,SessionUserId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,EventDateTimeUtc,datetime2(3),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,IsProcessed,bit,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,AuditLog_Outbox,Object: Table [dbo].[AuditLog_Outbox] Script Date: 11/19/2025 9:13:21 PM,,ProcessedStatusCode,nvarchar(20),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,BankAccountId,uniqueidentifier,No,,,PK,PK__BankAccount,BankAccountId,PRIMARY KEY CLUSTERED ([BankAccountId] ASC),,,,,,,PK__BankAccount,BankAccountId ASC,CLUSTERED,Yes,NOT NULL constraint; Primary Key,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,BankRTNId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,BankAccountNumber,varchar(18),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,CustomerId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,BankAccountType,int,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,EntityId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,Description,varchar(256),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,SameAsEntityAddress,bit,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,AccountNickName,varchar(128),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,CurrencyId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,NextCheckNumber,int,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,BankAccountStatusType,int,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,IsActive,bit,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,RowVersionNumber,int,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,BusinessPartyId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,IsValid,bit,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,ValidationMessage,varchar(500),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,GLCashAccount,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,IsPrimaryBankAccount,bit,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,CreatedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,CreatedDate,datetime,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,ModifiedDate,datetime,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,FinancialInstitutionId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,BankName,varchar(50),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccount,Object: Table [dbo].[BankAccount] Script Date: 11/19/2025 9:13:21 PM,,BankId,int,No,IDENTITY(1,1),IDENTITY,None,,,,,,,,,,,,,NOT NULL constraint; Identity Column,
dbo,BankAccountEntitlement,Object: Table [dbo].[BankAccountEntitlement] Script Date: 11/19/2025 9:13:21 PM,,BankAccountEntitlementId,uniqueidentifier,No,,,PK,PK__BankAccountEntitlement,BankAccountEntitlementId,PRIMARY KEY CLUSTERED ([BankAccountEntitlementId] ASC),,,,,,,PK__BankAccountEntitlement,BankAccountEntitlementId ASC,CLUSTERED,Yes,NOT NULL constraint; Primary Key,
dbo,BankAccountEntitlement,Object: Table [dbo].[BankAccountEntitlement] Script Date: 11/19/2025 9:13:21 PM,,FIEntitlementId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlement,Object: Table [dbo].[BankAccountEntitlement] Script Date: 11/19/2025 9:13:21 PM,,IsEntitled,bit,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlement,Object: Table [dbo].[BankAccountEntitlement] Script Date: 11/19/2025 9:13:21 PM,,BankAccountId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlement,Object: Table [dbo].[BankAccountEntitlement] Script Date: 11/19/2025 9:13:21 PM,,IsActive,bit,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlement,Object: Table [dbo].[BankAccountEntitlement] Script Date: 11/19/2025 9:13:21 PM,,CreatedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlement,Object: Table [dbo].[BankAccountEntitlement] Script Date: 11/19/2025 9:13:21 PM,,CreatedDate,datetime,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlement,Object: Table [dbo].[BankAccountEntitlement] Script Date: 11/19/2025 9:13:21 PM,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlement,Object: Table [dbo].[BankAccountEntitlement] Script Date: 11/19/2025 9:13:21 PM,,ModifiedDate,datetime,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,HistoryId,uniqueidentifier,No,,,PK,,HistoryId,PRIMARY KEY CLUSTERED ([HistoryId] ASC),,,,,,,,,CLUSTERED,Yes,NOT NULL constraint; Primary Key,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,BankAccountEntitlementId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,CustomerId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,FieldName,nvarchar(100),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,OldValue,nvarchar(max),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,NewValue,nvarchar(max),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,ChangeType,nvarchar(10),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,ChangedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,ChangedDate,datetime2(7),No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,ChangeReason,nvarchar(255),Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementHistory,Object: Table [dbo].[BankAccountEntitlementHistory] Script Date: 11/19/2025 9:13:21 PM,,TransactionId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Allows NULL values,
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,BankAccountEntitlementLimitId,uniqueidentifier,No,,,PK,PK__BankAccountEntitlementLimit,BankAccountEntitlementLimitId,PRIMARY KEY CLUSTERED ([BankAccountEntitlementLimitId] ASC),,,,,,,PK__BankAccountEntitlementLimit,BankAccountEntitlementLimitId ASC,CLUSTERED,Yes,NOT NULL constraint; Primary Key,
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,FIEntitlementId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
dbo,BankAccountEntitlementLimit,Object: Table [dbo].[BankAccountEntitlementLimit] Script Date: 11/19/2025 9:13:21 PM,,BankAccountId,uniqueidentifier,No,,,None,,,,,,,,,,,,,NOT NULL constraint,
