Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
bai2,BAI2AccountBalances,,,,,,,,,,,,,,,,,,,,,,
dbo,AddressType,,,AddressTypeId,uniqueidentifier,No,,,PK,,AddressTypeId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
dbo,AddressType,,,TypeCode,varchar(20),No,,,UK,,TypeCode,UNIQUE NONCLUSTERED,,,,,,,,,BTREE,Yes,Unique constraint,Unique constraint on TypeCode
dbo,ALLFILENAMES,,,,,,,,,,,,,,,,,,,,,,
dbo,ALLFILENAMES,,,WHICHPATH,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,ALLFILENAMES,,,WHICHFILE,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AmountRange,,,,,,,,,,,,,,,,,,,,,,
dbo,AmountRange,,,RangeId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,AmountRange,,,RuleSetId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
dbo,AmountRange,,,StartAmount,decimal(18,2),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AmountRange,,,EndAmount,decimal(18,2),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AmountRange,,,IsUnbounded,bit,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AmountRange,,,RangeOrder,int,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AmountRange,,,RangeDescription,nvarchar(100),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AmountRange,,,CurrencyCode,nvarchar(3),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AmountRange,,,IsActive,bit,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AmountRange,,,CreatedBy,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AmountRange,,,CreatedDate,datetime2(7),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AmountRange,,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AmountRange,,,ModifiedDate,datetime2(7),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AmountRange,,,RangeId,uniqueidentifier,No,,,PK,PK_AmountRange,RangeId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
dbo,APConfig,,,,,,,,,,,,,,,,,,,,,,
dbo,APConfig,,,APConfigId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,APConfig,,,APAccrualChartOfAccountsId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,Foreign key reference
dbo,APConfig,,,EntityId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,Foreign key reference
dbo,APConfig,,,CustomerId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,Foreign key reference
dbo,APConfig,,,IsActive,bit,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,APConfig,,,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,APConfig,,,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,APConfig,,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,APConfig,,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,APConfig,,,APConfigId,uniqueidentifier,No,,,PK,,APConfigId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
